joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
-0.0412867406009545,-0.8353500406643507,0.030754120574749244,-2.359423306900268,-0.034949720602550194,1.5454430128993835,0.8456725582902611,-0.03602139805688098
-0.0397745782172505,-0.8332547533025952,0.028753607680904514,-2.3594442543644405,-0.03367946907855712,1.5449368519681193,0.8434883755170328,-0.03664884322815376
-0.03948730626967811,-0.8316255661371189,0.026709206026185983,-2.359674051172903,-0.03251316933452131,1.5452043026651407,0.8393727172898018,-0.037441245175872884
-0.03931034976199932,-0.8286609869310765,0.022945246045337653,-2.360070585280143,-0.030227328533887432,1.5465116819414029,0.8308093778042394,-0.039497317256994124
-0.03573231427694634,-0.8196696134708344,0.013169190806002762,-2.360853084230984,-0.024200557375735787,1.5477909443152227,0.812345847918444,-0.04256234224501998
0.03134135569429586,-0.7168643973149521,-0.08097868483526827,-2.3648572632220346,0.04954605194718975,1.5780013088687668,0.6403851673781507,-0.03574183918684237
0.12385333940132659,-0.5667863473029592,-0.2072415793873783,-2.3704244252674673,0.15405721016206364,1.6240421697449472,0.3894712915600873,-0.02297318276082927
0.1849215322055835,-0.46254233387372523,-0.2956156724168013,-2.375717099106995,0.2236816802981787,1.6489344716256709,0.2165309241082911,-0.023589988891417057
0.26178993312845544,-0.32474587425143475,-0.4091112599325972,-2.3824862304679217,0.31638226877224274,1.6801334910926107,-0.012121513043705123,-0.02614072471856277
0.29160779492822675,-0.26191377040588704,-0.46252845366194917,-2.386633976013798,0.35945219787759874,1.697313286952308,-0.127209421973415,-0.029643603041188293
0.4393979168579407,0.003920279994551912,-0.6809002667343943,-2.399227231928426,0.5399796446562805,1.7651172255354886,-0.5758963765524874,-0.028662332298396098
0.5763950723310054,0.2358907254301027,-0.8703658654569892,-2.4083223047496385,0.6971501463827809,1.8257587516889728,-0.9571787224725449,-0.020844444998912914
0.7058213130494729,0.46059196052053814,-1.064641844850859,-2.418521965495065,0.8476741282071497,1.881396177799025,-1.340587132942904,-0.023405664929257886
0.7565623366156975,0.5785247131765044,-1.1694501345228308,-2.4219717140910957,0.9304478120338626,1.9098182988541452,-1.5624770034210598,-0.02996453021990997
0.8660310521699872,0.746087289939643,-1.3147642982936403,-2.427514802185166,1.044274638429938,1.9580415429627582,-1.84079062572119,-0.020081326235991903
0.8637267270370143,0.7401504205150277,-1.3053568400694564,-2.428395264401292,1.041430949228257,1.958663338906864,-1.828302172246689,-0.026035986978226844
0.8847639065249044,0.7782386479296192,-1.336751227138637,-2.4277441994980427,1.0663628814280537,1.9652585948669332,-1.8881899952073506,-0.02849293398069297
0.9554831943070048,0.8819519953013568,-1.4247546035252532,-2.4300500098546993,1.1390352863999227,1.9953222455935955,-2.057481799362942,-0.011836741100879733
0.986669959019902,0.9362963338566636,-1.4676488434152102,-2.429241161564596,1.1757636543308254,2.005810973321758,-2.1413006648346307,-0.010871583856600697
1.0024370662314954,0.9549416800400478,-1.4852439141476435,-2.4302340644186353,1.1886949909746956,2.0114264069588788,-2.171331920917916,-0.005412206610333037
1.0208028927093158,0.9928593151711254,-1.5110817804396994,-2.429177841514313,1.2162877847314804,2.0249445644062427,-2.23499437698471,-0.009986994104887792
1.0212505863986898,0.9970797215276465,-1.512300503999816,-2.4286718629860506,1.2182136293629189,2.021783768947531,-2.2354111494216484,-0.014846298469023633
1.0197167437052683,0.9962279250831934,-1.509626240440701,-2.4286016212405164,1.2189773047399748,2.0249019497259786,-2.2365887201132892,-0.013611704937105285
